3.562500000000001,0.0,0.0,0.0,0.0,0.0,1.0
3.5948150983464893,-0.8863044378916316,0.0,0.0,0.0,0.0,1.0
3.6878178534328887,-1.7682736761930427,0.0,0.0,0.0,0.0,1.0
3.8399261264086544,-2.6420079631268516,0.0,0.0,0.0,0.0,1.0
4.048811171973635,-3.5039851621819214,0.0,0.0,0.0,0.0,1.0
4.313042121682337,-4.350658031969623,0.0,0.0,0.0,0.0,1.0
4.626601893489674,-5.180315049939557,0.0,0.0,0.0,0.0,1.0
4.985583066361464,-5.991359566628043,0.0,0.0,0.0,0.0,1.0
5.3860014842929775,-6.782782487757028,0.0,0.0,0.0,0.0,1.0
5.823937726055928,-7.554096471993208,0.0,0.0,0.0,0.0,1.0
6.295643246317582,-8.305253514040643,0.0,0.0,0.0,0.0,1.0
6.797612251402111,-9.036557279932094,0.0,0.0,0.0,0.0,1.0
7.32662366936696,-9.748578625634723,0.0,0.0,0.0,0.0,1.0
7.880834731335779,-10.441185172386934,0.0,0.0,0.0,0.0,1.0
8.45717562467049,-11.11547263192693,0.0,0.0,0.0,0.0,1.0
9.05276469697059,-11.772820620640399,0.0,0.0,0.0,0.0,1.0
9.665990767580881,-12.413778015971488,0.0,0.0,0.0,0.0,1.0
10.295961159420727,-13.038285913216491,0.0,0.0,0.0,0.0,1.0
10.939905021364646,-13.648363833706618,0.0,0.0,0.0,0.0,1.0
11.599172659946486,-14.241863621110145,0.0,0.0,0.0,0.0,1.0
12.275159375783055,-14.816230091834196,0.0,0.0,0.0,0.0,1.0
12.967741009131359,-15.370441017824344,0.0,0.0,0.0,0.0,1.0
13.677858485702261,-15.90198356539225,0.0,0.0,0.0,0.0,1.0
14.40636335370975,-16.408025466121288,0.0,0.0,0.0,0.0,1.0
15.153959321916819,-16.885401335153247,0.0,0.0,0.0,0.0,1.0
15.921130417668126,-17.330612666126783,0.0,0.0,0.0,0.0,1.0
16.708056588392306,-17.739847917691527,0.0,0.0,0.0,0.0,1.0
17.51451983096785,-18.10902984316344,0.0,0.0,0.0,0.0,1.0
18.33980699169596,-18.43389702179264,0.0,0.0,0.0,0.0,1.0
19.182618976832426,-18.710124826829276,0.0,0.0,0.0,0.0,1.0
20.041495881545146,-18.93132066735379,0.0,0.0,0.0,0.0,1.0
20.913323797562658,-19.09396092640292,0.0,0.0,0.0,0.0,1.0
21.794317205834083,-19.195859237748785,0.0,0.0,0.0,0.0,1.0
22.68048906713553,-19.23065098331637,0.0,0.0,0.0,0.0,1.0
23.566737829721667,-19.198973459231645,0.0,0.0,0.0,0.0,1.0
24.44808673847838,-19.10080809228959,0.0,0.0,0.0,0.0,1.0
25.31972680133546,-18.93743613147865,0.0,0.0,0.0,0.0,1.0
26.17729766392029,-18.711384278224703,0.0,0.0,0.0,0.0,1.0
27.017119690739353,-18.426207395582868,0.0,0.0,0.0,0.0,1.0
27.836132286917135,-18.085752903409613,0.0,0.0,0.0,0.0,1.0
28.632668354335514,-17.69556040031302,0.0,0.0,0.0,0.0,1.0
29.405787722011528,-17.260762582586583,0.0,0.0,0.0,0.0,1.0
30.154577576609803,-16.785264144017205,0.0,0.0,0.0,0.0,1.0
30.879342459759712,-16.273914124272395,0.0,0.0,0.0,0.0,1.0
31.580800265299533,-15.73105158402369,0.0,0.0,0.0,0.0,1.0
32.25993919606904,-15.160501323274651,0.0,0.0,0.0,0.0,1.0
32.91796193515268,-14.565657692138593,0.0,0.0,0.0,0.0,1.0
